Provincia,Estadillo,Clase,Subclase,Hoja50,CoorX,CoorY,Nivel1,Nivel2,Nivel3,FccTot,FccArb,DisEsp,ComEsp,Tesela,Poligon,TipEstr,Huso
45,"1416","A",,"737","445889","4351792","1","1","1",,"65","1",,,1129399,61,30
45,"1417","A",,"737","446889","4351792","1","1","1",,"30","1",,,1127117,403,30
45,"1419","A",,"737","448900","4351827","1","1","1",,"60","1",,,1128848,18,30
45,"1421","A",,"737","450939","4351830","1","1","1",,"50","1",,,1128564,403,30
45,"1424","A",,"737","431889","4350793","1","1","1",,"20","1",,,1126102,18,30
45,"1425","A",,"737","441889","4350793","1","2","1",,"10","1",,,1125174,16,30
45,"1427","A",,"737","443922","4350813","1","1","2",,"65","1",,,1132269,61,30
45,"1428","A",,"737","444889","4350792","1","1","1",,"75","1",,,1129856,61,30
45,"1430","A",,"737","446842","4350795","1","1","1",,"20","1",,,1126091,18,30
45,"1437","A",,"737","429905","4349788","1","1","1",,"35","1",,,1127320,18,30
45,"1439","A",,"737","432836","4349759","1","1","1",,"60","1",,,1128887,18,30
45,"1444","A",,"737","427896","4348808","1","1","2",,"65","1",,,1132312,403,30
45,"1447","A",,"737","427862","4347762","1","1","1",,"60","1",,,1128829,18,30
45,"1449","A",,"737","426889","4346793","1","1","2",,"65","1",,,1132280,61,30
45,"2000","A",,"578","339890","4449793","1","1","3",,"50","9",,,1134017,34,30
45,"2001","A",,"579","344890","4453793","1","1","5",,"35","1",,,1136192,33,30
45,"2004","A",,"580","392890","4456793","1","1","2",,"65","1",,,1132261,44,30
45,"2005","A",,"580","390890","4453793","1","1","2",,"65","1",,,1132253,44,30
45,"2006","A",,"580","383890","4448793","1","1","2",,"50","1",,,1132044,44,30
45,"2009","A",,"581","415890","4449793","1","1","5",,"45","1",,,1136250,33,30
45,"2010","A",,"600","301891","4436794","1","1","5",,"50","1",,,1136318,33,30
45,"2011","A",,"600","304891","4435794","1","1","5",,"70","1",,,1136470,33,30
45,"2012","A",,"601","327890","4446793","1","1","3",,"30","9",,,1133657,34,30
45,"2015","A",,"601","340890","4437793","1","1","1",,"60","1",,,1128883,18,30
45,"2017","A",,"601","331890","4435793","1","1","5",,"55","1",,,1136332,33,30
45,"2019","A",,"601","332890","4433793","1","1","5",,"35","1",,,1136198,33,30
45,"2021","A",,"602","355890","4446793","1","1","1",,"40","1",,,1127529,7,30
45,"2022","A",,"602","342890","4445793","1","1","3",,"30","9",,,1133646,34,30
45,"2025","A",,"602","366890","4444793","1","1","3",,"25","9",,,1133467,34,30
45,"2032","A",,"602","367890","4440793","1","2","3",,"15","9",,,1133022,34,30
45,"2037","A",,"602","354890","4437793","1","2","1",,"10","1",,,1125506,31,30
45,"2038","A",,"602","362890","4435793","1","1","5",,"70","1",,,1136486,33,30
45,"2046","A",,"603","380890","4446793","1","1","2",,"55","1",,,1132111,44,30
45,"2047","A",,"603","385890","4445793","1","1","5",,"50","1",,,1136306,33,30
45,"2048","A",,"603","384890","4443793","1","2","3",,"15","9",,,1133036,34,30
45,"2051","A",,"603","392890","4442793","1","2","3",,"15","9",,,1133031,34,30
45,"2053","A",,"603","374890","4441793","1","1","5",,"75","1",,,1136517,33,30
45,"2054","A",,"603","370890","4440793","1","1","3",,"25","9",,,1133453,34,30
45,"2055","A",,"603","373890","4440793","1","1","5",,"60","1",,,1136373,33,30
45,"2056","A",,"603","372890","4439793","1","1","5",,"60","1",,,1136373,33,30
45,"2057","A",,"603","373890","4436793","1","1","5",,"40","1",,,1136232,33,30
45,"2058","A",,"603","373890","4435793","1","2","5",,"10","1",,,1136084,33,30
45,"2059","A",,"603","377890","4435793","1","1","5",,"30","1",,,1136146,33,30
45,"2062","A",,"604","411890","4435793","1","1","5",,"25","1",,,1136123,33,30
45,"2063","A",,"604","401890","4433793","1","1","2",,"70","1",,,1132354,44,30
45,"2070","A",,"625","301891","4426793","1","2","1",,"15","7",,,1125940,18,30
45,"2071","A",,"625","303890","4417793","1","1","1",,"35","1",,,1127355,18,30
45,"2074","A",,"626","315890","4428793","1","1","5",,"45","1",,,1136240,33,30
45,"2075","A",,"626","317890","4428793","1","1","5",,"45","1",,,1136240,33,30
45,"2076","A",,"626","318890","4428793","1","1","5",,"45","1",,,1136240,33,30
45,"2078","A",,"626","334890","4412793","1","1","1",,"40","6",,,1127843,18,30
45,"2079","A",,"627","351890","4425793","1","1","5",,"80","1",,,1136526,33,30
45,"2081","A",,"627","346890","4423793","1","1","1",,"60","1",,,1128969,18,30
45,"2082","A",,"627","356890","4423793","1","2","5",,"10","1",,,1136073,33,30
45,"2085","A",,"627","361890","4417793","1","1","1",,"60","1",,,1129046,18,30
45,"2088","A",,"627","362890","4416793","1","1","5",,"70","1",,,1136460,33,30
45,"2089","A",,"627","352890","4415793","1","1","2",,"35","1",,,1131855,44,30
45,"2090","A",,"627","352890","4414793","1","1","1",,"30","1",,,1126867,18,30
45,"2091","A",,"627","342890","4413793","1","1","1",,"70","1",,,1129520,18,30
45,"2092","A",,"627","352890","4413793","1","1","1",,"50","1",,,1128548,57,30
45,"2095","A",,"627","367890","4412793","1","1","5",,"40","1",,,1136216,33,30
45,"2096","A",,"627","360890","4411793","1","1","5",,"45","1",,,1136239,33,30
45,"2097","A",,"628","370890","4415793","1","1","5",,"20","1",,,1136109,33,30
45,"2099","A",,"628","374890","4411793","1","1","5",,"60","1",,,1136398,33,30
45,"2100","A",,"629","408890","4423793","1","1","5",,"60","1",,,1136380,33,30
45,"2101","A",,"629","406890","4422793","1","1","5",,"60","1",,,1136380,33,30
45,"2102","A",,"629","407890","4422793","1","1","5",,"60","1",,,1136380,33,30
45,"2103","A",,"629","398890","4416793","1","1","5",,"60","1",,,1136384,33,30
45,"2104","A",,"629","403890","4413793","1","1","1",,"20","1",,,1126261,18,30
45,"2105","A",,"629","398890","4411793","1","2","1",,"15","1",,,1125637,18,30
45,"2106","A",,"629","401890","4411793","1","2","3",,"10","9",,,1132855,34,30
45,"2108","A",,"629","424890","4411793","1","1","5",,"55","1",,,1136329,33,30
45,"2109","A",,"629","414890","4410793","1","1","1",,"30","1",,,1126814,18,30
45,"2111","A",,"630","439890","4418792","1","1","2",,"55","1",,,1132098,24,30
45,"2113","A",,"631","473890","4411792","1","1","1",,"35","1",,,1127158,16,30
45,"2114","A",,"631","474890","4409792","1","2","1",,"10","1",,,1125505,31,30
45,"2120","A",,"654","328890","4397793","1","2","1",,"15","1",,,1125603,18,30
45,"2121","A",,"654","335890","4397793","1","1","1",,"25","1",,,1126652,18,30
45,"2123","A",,"654","326890","4395794","1","1","1",,"25","1",,,1126516,18,30
45,"2128","A",,"655","347890","4407793","1","1","5",,"70","1",,,1136484,33,30
45,"2129","A",,"655","344890","4405793","1","2","1",,"15","1",,,1125604,18,30
45,"2130","A",,"655","364890","4405793","1","1","5",,"25","1",,,1136131,44,30
45,"2132","A",,"655","347890","4398793","1","2","1",,"15","1",,,1125864,18,30
45,"2134","A",,"656","382890","4409793","1","1","5",,"40","1",,,1136208,33,30
45,"2135","A",,"656","396890","4409793","1","1","5",,"60","1",,,1136372,33,30
45,"2137","A",,"656","382890","4406793","1","1","5",,"50","1",,,1136286,33,30
45,"2138","A",,"656","386890","4406793","1","1","5",,"65","1",,,1136417,33,30
45,"2140","A",,"656","377890","4404793","1","1","1",,"55","1",,,1128644,18,30
45,"2141","A",,"656","377890","4402793","1","1","1",,"30","1",,,1126922,18,30
45,"2142","A",,"656","376890","4400793","1","1","1",,"35","1",,,1127277,18,30
45,"2143","A",,"656","372890","4398793","1","1","5",,"40","1",,,1136219,33,30
45,"2144","A",,"656","377890","4398793","1","1","3",,"20","9",,,1133227,34,30
45,"2145","A",,"656","384890","4397793","1","2","1",,"15","1",,,1126003,31,30
45,"2146","A",,"657","405890","4394793","1","2","3",,"10","9",,,1132769,34,30
45,"2147","A",,"657","408890","4391793","1","1","5",,"40","1",,,1136214,33,30
45,"2162","A",,"682","335890","4376793","1","2","1",,"10","1",,,1125229,18,30
45,"2169","A",,"683","367890","4385793","1","1","1",,"50","1",,,1128286,18,30
45,"2170","A",,"683","366890","4384793","1","1","1",,"35","1",,,1127216,18,30
45,"2171","A",,"683","357890","4383793","1","2","1",,"15","1",,,1125617,18,30
45,"2175","A",,"683","357890","4381793","1","2","1",,"15","1",,,1125978,31,30
45,"2184","A",,"684","372890","4389793","1","1","5",,"70","1",,,1136480,33,30
45,"2187","A",,"684","391890","4386793","1","1","1",,"40","1",,,1127661,18,30
45,"2189","A",,"684","390890","4384793","1","1","1",,"30","1",,,1126972,18,30
45,"2190","A",,"684","394890","4383793","1","1","1",,"20","1",,,1126302,18,30
45,"2192","A",,"684","396890","4382793","1","1","1",,"20","1",,,1126303,18,30
45,"2193","A",,"684","387890","4381793","1","1","1",,"50","1",,,1128429,18,30
45,"2195","A",,"684","389890","4380793","1","1","3",,"20","9",,,1133190,34,30
45,"2198","A",,"684","378890","4379793","1","1","1",,"70","1",,,1129448,15,30
45,"2200","A",,"684","393890","4378793","1","1","1",,"65","1",,,1129379,31,30
45,"2201","A",,"684","372890","4376793","1","1","1",,"65","1",,,1129339,19,30
45,"2203","A",,"684","385890","4376793","1","1","1",,"60","1",,,1129165,61,30
45,"2204","A",,"684","388890","4376793","1","1","1",,"60","1",,,1128873,18,30
45,"2205","A",,"684","378890","4375793","1","1","1",,"60","1",,,1129090,31,30
45,"2206","A",,"684","389890","4375793","1","1","1",,"60","1",,,1128799,15,30
45,"2207","A",,"684","371890","4374793","1","1","2",,"60","1",,,1132131,23,30
45,"2208","A",,"685","402890","4389793","1","2","1",,"15","1",,,1125764,18,30
45,"2210","A",,"685","399890","4388793","1","2","1",,"15","1",,,1125893,18,30
45,"2212","A",,"685","398890","4385793","1","1","1",,"25","1",,,1126681,18,30
45,"2216","A",,"685","408890","4382793","1","2","3",,"15","9",,,1132961,34,30
45,"2219","A",,"685","421890","4381793","1","1","1",,"70","1",,,1129765,403,30
45,"2221","A",,"685","418890","4379793","1","1","1",,"65","1",,,1129275,18,30
45,"2224","A",,"685","424890","4374793","1","1","5",,"20","1",,,1136116,33,30
45,"2225","A",,"685","412890","4372793","1","1","3",,"35","9",,,1133701,34,30
45,"2230","A",,"686","436890","4382792","1","2","1",,"10","1",,,1125151,7,30
45,"2231","A",,"686","437890","4380792","1","1","1",,"20","1",,,1126061,7,30
45,"2236","A",,"709","358890","4369793","1","1","1",,"65","1",,,1129385,31,30
45,"2250","A",,"711","410890","4360793","1","2","3",,"15","9",,,1132894,34,30
45,"2253","A",,"712","432890","4368793","1","2","3",,"10","9",,,1132713,34,30
45,"2254","A",,"712","436890","4367793","1","1","1",,"20","1",,,1126207,18,30
45,"2255","A",,"712","430890","4365793","1","1","5",,"40","1",,,1136215,33,30
45,"2257","A",,"712","429889","4357793","1","1","1",,"45","1",,,1128112,18,30
45,"2258","A",,"712","444889","4357792","1","1","2",,"35","1",,,1131871,393,30
45,"2260","A",,"712","431889","4356793","1","1","1",,"35","1",,,1127259,18,30
45,"2265","A",,"713","471890","4370792","1","1","5",,"35","1",,,1136183,33,30
45,"2266","A",,"736","419889","4353793","1","1","1",,"25","1",,,1126532,18,30
45,"2268","A",,"736","417889","4350793","1","1","1",,"25","1",,,1126496,16,30
45,"2270","A",,"737","433889","4351793","1","1","1",,"70","1",,,1129530,18,30
45,"2272","A",,"737","443889","4351792","1","1","1",,"20","1",,,1126113,18,30
45,"3000","A",,"603","392890","4444793","1","2","2",,"15","1",,,1131425,23,30
45,"3001","A",,"604","401890","4437793","1","1","2",,"20","1",,,1131562,23,30
45,"3002","A",,"606","459890","4431793","1","1","2",,"25","1",,,1131686,24,30
45,"3003","A",,"606","480890","4431792","1","1","2",,"60","1",,,1132158,24,30
45,"3004","A",,"606","467890","4430793","2","0","0",,"0","0",,,1138463,23,30
45,"3005","A",,"606","471890","4430792","1","2","2",,"15","6",,,1131508,24,30
45,"3006","A",,"606","469890","4429793","1","1","2",,"30","1",,,1131772,24,30
45,"3008","A",,"628","389890","4414793","1","2","2",,"15","1",,,1131415,23,30
45,"3009","A",,"628","397890","4411793","1","2","2",,"15","1",,,1131426,23,30
45,"3010","A",,"629","403890","4420793","1","2","2",,"15","1",,,1131418,23,30
45,"3011","A",,"629","400890","4417793","1","2","2",,"15","1",,,1131495,24,30
45,"3013","A",,"630","454890","4427793","1","1","2",,"20","1",,,1131595,24,30
45,"3015","A",,"630","454890","4424793","1","2","2",,"15","1",,,1131499,24,30
45,"3017","A",,"630","450890","4421792","1","1","2",,"20","1",,,1131592,24,30
45,"3018","A",,"630","450890","4420792","1","2","2",,"15","1",,,1131497,24,30
45,"3019","A",,"630","453890","4414792","1","2","2",,"10","1",,,1130138,24,30
45,"3020","A",,"630","452890","4411792","1","2","2",,"15","1",,,1131487,24,30
45,"3022","A",,"631","458890","4427793","1","1","2",,"20","1",,,1131565,24,30
45,"3024","A",,"631","466890","4425793","1","2","2",,"15","1",,,1131449,24,30
45,"3029","A",,"657","421890","4394793","1","1","2",,"45","1",,,1131954,23,30
45,"3030","A",,"658","451890","4396792","1","1","2",,"20","1",,,1131587,24,30
45,"3031","A",,"658","444890","4394792","1","1","2",,"25","1",,,1131697,24,30
45,"3032","A",,"658","446890","4392792","1","1","2",,"25","1",,,1131676,24,30
45,"3033","A",,"658","442890","4391792","1","2","2",,"15","1",,,1131428,23,30
45,"3034","A",,"659","461890","4405792","1","1","2",,"40","6",,,1131906,24,30
45,"3035","A",,"659","465890","4405792","1","1","2",,"30","1",,,1131769,24,30
45,"3036","A",,"659","461890","4396792","1","1","2",,"35","1",,,1131835,24,30
45,"3038","A",,"682","324890","4383794","1","1","2",,"40","1",,,1131920,61,30
45,"3039","A",,"682","336890","4379793","1","1","2",,"70","1",,,1132391,61,30
45,"3043","A",,"683","361890","4373793","1","1","2",,"20","1",,,1131635,61,30
45,"3044","A",,"686","445890","4388792","1","1","2",,"30","1",,,1131749,24,30
45,"3045","A",,"686","442890","4386792","1","1","2",,"30","1",,,1131735,23,30
45,"3048","A",,"709","353890","4369793","1","1","2",,"30","1",,,1131739,23,30
45,"3049","A",,"709","349890","4365793","1","1","2",,"35","1",,,1131820,23,30
45,"3100","N",,"625","295891","4419793","1","2","2",,"10","1",,,1131105,888,30
45,"3101","N",,"625","296891","4425793","1","2","3",,"15","9",,,1133005,34,30
45,"3102","N",,"625","300890","4420793","1","2","2",,"10","1",,,1131128,888,30
45,"3103","N",,"600","300891","4442794","1","1","1",,"45","1",,,1128158,19,30
45,"3104","N",,"625","301890","4421793","1","2","2",,"10","1",,,1131125,888,30
45,"3105","N",,"625","304890","4422793","1","2","2",,"10","1",,,1131136,888,30
45,"3106","N",,"625","309890","4423793","1","2","2",,"10","1",,,1131147,888,30
45,"3107","N",,"625","310890","4422793","1","1","2",,"45","1",,,1131943,23,30
45,"3108","N",,"681","310890","4385794","1","1","2",,"20","1",,,1131630,61,30
45,"3109","N",,"682","312890","4384794","1","2","1",,"16","1",,,1140148,15,30
45,"3110","N",,"682","314890","4380794","1","1","1",,"45","1",,,1128005,15,30
45,"3111","N",,"654","316890","4401794","1","1","3",,"30","9",,,1133589,34,30
45,"3112","N",,"654","317890","4394794","1","2","2",,"10","1",,,1130683,888,30
45,"3113","N",,"626","324890","4419793","1","2","3",,"10","9",,,1132791,34,30
45,"3114","N",,"682","324890","4375794","1","2","2",,"10","1",,,1130371,888,30
45,"3115","N",,"708","329890","4365793","1","1","1",,"55","6",,,1128755,888,30
45,"3116","N",,"654","330890","4393793","1","2","1",,"15","1",,,1125653,18,30
45,"3117","N",,"682","330890","4376793","1","1","1",,"55","1",,,1128754,888,30
45,"3118","N",,"708","333890","4367793","1","1","1",,"65","1",,,1129335,19,30
45,"3119","N",,"682","334890","4385793","1","1","2",,"50","1",,,1132070,61,30
45,"3120","N",,"654","336890","4409793","1","1","5",,"70","1",,,1136475,33,30
45,"3121","N",,"601","337890","4435793","1","1","3",,"35","9",,,1133743,34,30
45,"3122","N",,"682","338890","4379793","1","1","2",,"45","1",,,1131997,61,30
45,"3123","N",,"626","339890","4428793","1","1","1",,"35","1",,,1127226,18,30
45,"3124","N",,"627","343890","4421793","1","1","2",,"65","1",,,1132246,24,30
45,"3125","N",,"683","343890","4390793","1","2","2",,"10","1",,,1130579,888,30
45,"3126","N",,"683","344890","4388793","1","1","1",,"65","1",,,1129333,19,30
45,"3127","N",,"602","346890","4429793","1","1","3",,"45","9",,,1133952,34,30
45,"3128","N",,"709","347890","4365793","1","1","1",,"35","1",,,1127398,19,30
45,"3129","N",,"602","348890","4435793","1","1","1",,"70","1",,,1129772,403,30
45,"3130","N",,"627","348890","4418793","1","1","1",,"35","1",,,1127297,18,30
45,"3131","N",,"709","348890","4365793","1","1","1",,"35","1",,,1127397,19,30
45,"3132","N",,"709","348890","4364793","1","2","1",,"10","1",,,1125466,19,30
45,"3133","N",,"709","349890","4367793","1","1","1",,"55","1",,,1128697,19,30
45,"3134","N",,"627","350890","4415793","1","2","2",,"10","1",,,1131068,888,30
45,"3135","N",,"709","350890","4366793","1","1","1",,"45","1",,,1128151,19,30
45,"3136","N",,"602","351890","4444793","1","1","1",,"50","1",,,1128221,15,30
45,"3137","N",,"709","351890","4367793","1","1","1",,"35","1",,,1127400,19,30
45,"3138","N",,"709","352890","4368793","1","1","1",,"65","1",,,1129341,19,30
45,"3139","N",,"709","352890","4367793","1","1","1",,"35","1",,,1127402,19,30
45,"3140","N",,"709","353890","4367793","1","1","1",,"45","1",,,1128154,19,30
45,"3141","N",,"709","354890","4368793","1","1","1",,"80","1",,,1129961,19,30
45,"3142","N",,"709","356890","4368793","1","2","2",,"15","1",,,1131376,19,30
45,"3143","N",,"709","357890","4369793","1","1","1",,"80","1",,,1129959,19,30
45,"3144","N",,"683","358890","4375793","1","1","1",,"70","1",,,1129480,15,30
45,"3145","N",,"683","360890","4381793","1","2","1",,"15","1",,,1125571,15,30
45,"3146","N",,"709","360890","4372793","1","2","2",,"10","1",,,1130327,888,30
45,"3147","N",,"709","360890","4368793","1","2","1",,"10","1",,,1125473,19,30
45,"3148","N",,"602","361890","4437793","1","1","3",,"35","9",,,1133748,34,30
45,"3149","N",,"683","362890","4376793","1","1","1",,"60","1",,,1128766,15,30
45,"3150","N",,"683","363890","4386793","1","1","1",,"35","1",,,1127222,18,30
45,"3151","N",,"683","363890","4382793","1","1","1",,"65","1",,,1129241,15,30
45,"3152","N",,"655","364890","4397793","1","1","2",,"45","1",,,1131944,23,30
45,"3153","N",,"627","367890","4417793","1","1","5",,"35","1",,,1136170,33,30
45,"3154","N",,"683","367890","4380793","1","1","1",,"45","1",,,1128150,19,30
45,"3155","N",,"603","371890","4437793","1","1","5",,"60","1",,,1136382,33,30
45,"3156","N",,"684","371890","4387793","1","1","1",,"30","1",,,1127135,403,30
45,"3157","N",,"684","372890","4380793","1","1","1",,"60","1",,,1128768,15,30
45,"3158","N",,"684","373890","4378793","1","1","1",,"80","1",,,1129902,15,30
45,"3159","N",,"684","374890","4377793","1","1","1",,"60","1",,,1128790,15,30
45,"3160","N",,"684","375890","4380793","1","1","1",,"80","1",,,1129915,15,30
45,"3161","N",,"603","376890","4440793","1","2","2",,"10","1",,,1131268,888,30
45,"3162","N",,"684","376890","4378793","1","2","1",,"15","1",,,1125572,15,30
45,"3163","N",,"684","377890","4375793","1","2","1",,"15","1",,,1125641,18,30
45,"3164","N",,"603","378890","4445793","1","1","5",,"70","1",,,1136464,33,30
45,"3165","N",,"684","380890","4375793","1","1","1",,"40","1",,,1127540,15,30
45,"3166","N",,"580","381890","4459793","1","1","1",,"20","6",,,1126480,403,30
45,"3167","N",,"684","381890","4373793","1","2","1",,"15","1",,,1125944,19,30
45,"3168","N",,"580","382890","4450793","1","1","3",,"30","9",,,1133636,34,30
45,"3169","N",,"628","382890","4426793","1","2","2",,"10","1",,,1131162,888,30
45,"3170","N",,"684","382890","4373793","1","2","1",,"15","1",,,1125943,19,30
45,"3171","N",,"684","392890","4375793","1","1","1",,"50","1",,,1128265,16,30
45,"3172","N",,"684","392890","4374793","1","1","1",,"20","1",,,1126152,18,30
45,"3173","N",,"603","393890","4443793","1","2","2",,"15","1",,,1131424,23,30
45,"3174","N",,"684","393890","4375793","1","1","1",,"50","1",,,1128265,16,30
45,"3175","N",,"580","398890","4458793","1","1","3",,"30","9",,,1133642,34,30
45,"3176","N",,"604","401890","4441793","1","2","2",,"10","1",,,1131273,888,30
45,"3177","N",,"685","402890","4381793","1","2","1",,"10","1",,,1125170,15,30
45,"3178","N",,"685","406890","4382793","1","1","1",,"55","1",,,1128603,18,30
45,"3179","N",,"657","407890","4391793","1","2","2",,"10","1",,,1130621,888,30
45,"3180","N",,"711","409890","4366793","1","2","1",,"10","1",,,1125493,31,30
45,"3181","N",,"711","411890","4367793","1","1","1",,"30","1",,,1126777,16,30
45,"3182","N",,"657","412890","4408793","1","2","2",,"15","1",,,1131412,23,30
45,"3183","N",,"604","413890","4440793","1","1","5",,"30","1",,,1136151,33,30
45,"3184","N",,"629","416890","4412793","1","1","2",,"70","1",,,1132320,24,30
45,"3185","N",,"629","417890","4419793","1","2","2",,"10","1",,,1131098,888,30
45,"3186","N",,"685","418890","4373793","1","2","2",,"10","1",,,1130353,888,30
45,"3187","N",,"685","419890","4383793","1","1","3",,"20","9",,,1133202,34,30
45,"3188","N",,"711","419890","4365793","1","2","2",,"10","1",,,1130263,888,30
45,"3189","N",,"711","420890","4365793","1","1","1",,"25","1",,,1126733,61,30
45,"3190","N",,"657","421890","4406793","1","2","2",,"10","1",,,1130896,888,30
45,"3191","N",,"711","422890","4369793","1","1","1",,"25","1",,,1126716,31,30
45,"3192","N",,"657","423890","4407793","1","2","2",,"10","1",,,1130901,888,30
45,"3193","N",,"711","423890","4368793","1","1","1",,"40","1",,,1127633,18,30
45,"3194","N",,"630","431890","4427792","1","2","2",,"10","1",,,1131171,888,30
45,"3195","N",,"630","432890","4426792","1","1","2",,"60","1",,,1132165,24,30
45,"3196","N",,"686","434890","4379792","1","2","2",,"10","1",,,1130423,888,30
45,"3197","N",,"630","435890","4410792","1","2","2",,"10","1",,,1130970,888,30
45,"3198","N",,"605","436890","4434792","1","1","2",,"35","1",,,1131852,24,30
45,"3199","N",,"630","438890","4419792","1","1","2",,"40","1",,,1131904,24,30
45,"3200","N",,"605","439890","4439792","1","1","1",,"70","1",,,1129663,24,30
45,"3201","N",,"630","439890","4410792","1","2","2",,"10","1",,,1130973,888,30
45,"3202","N",,"737","443889","4353792","1","2","1",,"10","1",,,1125191,18,30
45,"3203","N",,"630","445890","4423792","1","2","2",,"10","1",,,1130143,24,30
45,"3204","N",,"630","447890","4425792","1","2","2",,"10","1",,,1130127,24,30
45,"3205","N",,"658","450890","4396792","1","2","2",,"10","1",,,1130764,888,30
45,"3206","N",,"686","452890","4382792","1","1","2",,"20","6",,,1131606,24,30
45,"3207","N",,"712","453889","4354792","1","2","2",,"15","1",,,1131387,23,30
45,"3208","N",,"630","453890","4423793","1","1","1",,"65","1",,,1129354,24,30
45,"3209","N",,"630","454890","4423793","1","1","2",,"70","1",,,1132335,24,30
45,"3210","N",,"713","462889","4370792","1","2","2",,"10","1",,,1130298,888,30
45,"3211","N",,"687","464890","4390792","1","2","2",,"10","1",,,1130580,888,30
45,"3212","N",,"606","466890","4431793","1","1","2",,"20","1",,,1131579,24,30
45,"3213","N",,"713","467890","4369792","1","2","2",,"10","1",,,1130290,888,30
45,"3214","N",,"606","471890","4432792","1","1","5",,"70","1",,,1136458,33,30
45,"3215","N",,"606","473890","4429792","1","2","2",,"10","1",,,1131189,888,30
45,"3216","N",,"687","474890","4377792","1","1","2",,"20","1",,,1131614,33,30
45,"3217","N",,"687","477890","4373792","1","2","2",,"10","1",,,1130333,888,30
45,"3218","N",,"687","479890","4377792","1","1","2",,"25","1",,,1131672,24,30
45,"3219","N",,"632","484890","4411792","1","2","3",,"15","9",,,1132994,34,30
45,"3220","N",,"607","485890","4434792","1","1","2",,"20","1",,,1131604,24,30
45,"3221","N",,"607","485890","4427792","1","1","2",,"50","1",,,1132030,24,30
45,"3222","N",,"688","485890","4378792","1","2","2",,"10","1",,,1130405,888,30
45,"3223","N",,"688","504890","4382792","1","1","1",,"50","1",,,1128358,18,30
45,"3224","N",,"688","492890","4410792","1","1","1",,"50","1",,,1132785,34,30
