Estrato,Estadillo,Cla,Subclase,Especie,CD,NPies,ABas,VCC,VSC,IAVC,VLE,BA,BR,CA,CR,Proceso,Provincia
"07","1072","A","1","026",30,183.9125340282397,12.62475,56.20609573300157,35.09471490749384,3.128567599653752,3.558669819261234,35.76544303696691,10.88552249684656,17.88272151848345,5.442761248423278,"45","45"
"07","1072","A","1","026",35,14.14711800217229,1.199025,5.340812085686053,3.366195717001918,0.2869568105317436,0.3464901934133887,3.480497155091341,1.123094071019184,1.74024857754567,0.561547035509592,"45","45"
"07","1072","A","1","043",10,127.3240620195506,1.0816,2.702068107020147,1.518150305313047,0.1109935277581014,0.4605834819348637,3.902303006234779,1.969305988368947,1.951151503117389,0.9846529941844734,"45","45"
"07","1072","A","1","043",15,31.83101550488765,0.6084000000000001,2.133212399001084,1.483809209920419,0.05837756138351039,0.2893284235710128,2.095156783666869,1.107734618457533,1.047578391833434,0.5538673092287663,"45","45"
"07","1072","A","1","045",10,636.6203100977531,5.273524999999999,12.17651036728889,7.501979072727642,0.4693403516225557,2.994045907364184,21.15728312733361,17.05474425370593,10.57864156366681,8.527372126852965,"45","45"
"06","1078","A","1","043",10,636.6203100977531,4.852499999999999,9.549399758117927,5.653338688811109,0.4985523918212217,2.055388267596741,13.96799015812628,8.835112156583131,6.983995079063139,4.417556078291565,"45","45"
"06","1078","A","1","043",15,318.3101550488765,4.884787500000001,14.13783580574349,9.69276260172253,0.4785175488575025,2.256406540304814,16.20746743240184,8.893899108413256,8.103733716200921,4.446949554206628,"45","45"
"06","1078","A","1","045",10,127.3240620195506,1.243225,2.072194735215636,1.191149908372026,0.1047266790490845,0.7276567916666311,4.987795320204101,4.020628407908098,2.49389766010205,2.010314203954049,"45","45"
"06","1078","A","1","045",15,31.83101550488765,0.6480250000000001,1.511528948834924,1.144582497974495,0.03937538112750264,0.4669475510634462,2.760701289185425,2.09573305237157,1.380350644592713,1.047866526185785,"45","45"
"07","1082","A","4","026",30,42.44135400651687,2.870588888888889,14.6467990393794,9.199352611248287,0.7125356612776631,0.8080385419685531,8.740951531177405,2.464486554601596,4.370475765588703,1.232243277300798,"45","45"
"07","1082","A","4","026",35,70.73559001086144,7.211258333333332,37.41363460848059,24.03604280098257,1.664223858704158,2.131211169381811,23.18367323022592,7.28327629010676,11.59183661511296,3.64163814505338,"45","45"
"07","1082","A","4","026",40,28.29423600434458,3.674988888888889,21.7486625950738,14.38515546165149,0.8030930531756445,1.118113428499278,13.03489470031994,4.090392057885324,6.517447350159968,2.045196028942662,"45","45"
"06","1084","A","1","043",10,254.6481240391012,1.854325,3.810933556363196,2.214162127941934,0.1920956216685814,0.7734374223312057,5.640646402245895,3.376232735652966,2.820323201122947,1.688116367826483,"45","45"
"06","1084","A","1","043",15,31.83101550488765,0.4556250000000001,2.311377112514731,1.612280743353977,0.04494517584562098,0.208308854449512,2.368518648200434,0.8295719683345056,1.184259324100217,0.4147859841672528,"45","45"
"06","1084","A","1","043",20,127.3240620195506,3.88089375,22.73874955420773,16.35106640419939,0.3514206221993481,1.969002379112885,24.45860299779481,7.066075538182894,12.2293014988974,3.533037769091447,"45","45"
"06","1084","A","1","043",25,113.1769440173783,5.50763888888889,30.66360735629899,22.43996958741105,0.4619705744887957,2.977763029724804,33.69560248966436,10.02794586322354,16.84780124483218,5.01397293161177,"45","45"
"06","1084","A","1","043",30,56.58847200868916,3.80685,18.10978932941494,13.55777588824769,0.2983263324582733,2.149528815148781,20.37026101255536,6.931261558637505,10.18513050627768,3.465630779318753,"45","45"
"06","1084","A","1","043",35,14.14711800217229,1.408177777777778,8.137481996802816,6.236744201571387,0.09900854280973974,0.8384031236879554,9.489989867578931,2.56391728038633,4.744994933789465,1.281958640193165,"45","45"
"06","1084","A","1","043",40,28.29423600434458,3.354322222222222,18.44705112729697,14.29956291188176,0.2218368662024603,2.045264612988702,21.57858488805455,6.10732880837764,10.78929244402727,3.05366440418882,"45","45"
"06","1084","A","1","043",50,5.092962480782025,1.054729,3.03723564018622,2.555739538600028,0.05285869171827318,0.6938509118310878,5.810710256653479,1.920381042720406,2.90535512832674,0.960190521360203,"45","45"
"10","1085","A","1","044",25,56.58847200868916,2.744438888888889,5.401927122761703,4.030372028739245,0.1479783067185501,1.695831087504935,13.11463649898321,5.905419513332069,6.557318249491606,2.952709756666034,"45","45"
"10","1085","A","1","045",15,31.83101550488765,0.45900625,0.8183521858994037,0.4997732262284287,0.03261451574842111,0.2999936977166339,1.854486650301018,1.484440522155979,0.9272433251505091,0.7422202610779893,"45","45"
"01","1086","A","1","045",10,254.6481240391012,1.62405,2.652368334574375,1.112488998913234,0.1628827830581141,0.8441411084116414,6.51565805849904,5.25222833024042,3.25782902924952,2.62611416512021,"45","45"
"01","1086","A","1","045",20,95.49304651466295,2.81350625,5.039972883025914,3.755810299382398,0.1436323117733604,2.253958771909929,13.11808663987451,9.098966924391789,6.559043319937253,4.549483462195894,"45","45"
"01","1086","A","1","045",25,28.29423600434458,1.503827777777778,2.617834796644948,2.096201266749589,0.05768559461406008,1.422804417457428,7.989703079754081,4.863425915610319,3.994851539877041,2.431712957805159,"45","45"
"01","1086","A","1","045",30,14.14711800217229,0.9088444444444442,2.669164806564478,2.223083666756119,0.03173932774230466,0.9065581058919631,5.778303909096278,2.939231266828439,2.889151954548139,1.469615633414219,"45","45"
"06","1089","A","1","043",25,14.14711800217229,0.6724,3.274557947559158,2.377252069907881,0.0567594962094449,0.3619972491504632,3.474880200436368,1.224261600017825,1.737440100218184,0.6121308000089127,"45","45"
"06","1089","A","1","043",30,14.14711800217229,0.9184027777777777,5.169447874969523,3.83789135210014,0.07263866729702771,0.5158818789243502,5.786882597665514,1.672167242984886,2.893441298832757,0.8360836214924431,"45","45"
"06","1089","A","1","043",35,70.73559001086144,6.867463888888889,40.64806583603615,31.15957887637408,0.4859689092270245,4.076971950844583,47.62743605581758,12.50382559291455,23.81371802790879,6.251912796457277,"45","45"
"06","1089","A","1","043",40,28.29423600434458,3.491102777777778,21.06021778217532,16.54246418063408,0.2272488443749982,2.140589627705667,25.30474311767552,6.356369828299965,12.65237155883776,3.178184914149982,"45","45"
"06","1089","A","1","043",45,25.46481240391012,4.082889000000001,25.93157900512045,21.16607224858924,0.2367090234779617,2.594365474435,32.36478430002349,7.433855175245655,16.18239215001175,3.716927587622827,"45","45"
"06","1089","A","1","043",55,5.092962480782025,1.218816,7.638125870552557,6.632002482929836,0.0550656664474794,0.8177398340090408,9.87316029704704,2.219139836834215,4.93658014852352,1.109569918417107,"45","45"
"06","1089","A","1","055",45,5.092962480782025,0.8172160000000001,3.471997302746833,2.921482452937707,0.06739976978146246,0.6691118053963409,7.055503748181033,3.73544025795855,3.527751874090517,1.867720128979275,"45","45"
"05","1094","A","1","045",40,14.14711800217229,1.720469444444445,3.119831391106989,2.63879824977474,0.04333347800963661,2.055810385339483,11.85552153806515,5.56405181947853,5.927760769032576,2.782025909739265,"45","45"
"05","1094","A","1","045",45,10.18592496156405,1.607845,3.453937239050146,2.946131295368276,0.03528394024508147,2.068780308574987,11.33725416633098,5.199820855044739,5.668627083165489,2.599910427522369,"45","45"
"05","1094","A","1","045",55,5.092962480782025,1.168561,2.149218549924011,1.859149455259884,0.02095652813162665,1.671112200130163,9.49950248504738,3.779162704235753,4.74975124252369,1.889581352117877,"45","45"
"05","1094","A","1","045",65,5.092962480782025,1.737124,3.212516637711669,2.811474012865644,0.02497925661482714,2.779126902404949,15.41291595656976,5.617913171355906,7.706457978284882,2.808956585677953,"45","45"
"05","1095","A","1","045",45,10.18592496156405,1.661749,3.125481767940478,2.676619104133908,0.03583553066015657,2.157852867146619,13.14604233525062,5.374148071517926,6.573021167625311,2.687074035758963,"45","45"
"05","1096","A","1","045",15,31.83101550488765,0.6889000000000001,1.194544126484568,0.8280294809415331,0.04069209657645432,0.5050678527045412,2.946850989467118,2.227924076661818,1.473425494733559,1.113962038330909,"45","45"
"05","1096","A","1","045",20,31.83101550488765,1.21550625,2.240056677242081,1.741407222930764,0.05485410121192065,1.046487132226552,6.226863331620357,3.930985106267846,3.113431665810178,1.965492553133923,"45","45"
"05","1096","A","1","045",25,14.14711800217229,0.7395999999999999,1.36735415598717,1.099258567911467,0.02862055574673364,0.6959505137958367,4.182567460654186,2.391889457249355,2.091283730327093,1.195944728624677,"45","45"
"05","1096","A","1","045",50,10.18592496156405,1.94969,3.540929104235698,3.045133687477824,0.03857286738261922,2.650106425435029,15.02673962929599,6.305358242164,7.513369814647996,3.152679121082,"45","45"
"01","1099","A","1","045",10,381.9721860586518,2.382525,4.827435156348082,2.391327197449652,0.2382343167309862,1.24782623970841,9.55864549479722,7.705160125923498,4.77932274739861,3.852580062961749,"45","45"
"01","1099","A","1","045",15,31.83101550488765,0.41925625,0.9998389733317449,0.7081744843045279,0.03101263866738759,0.2670797199423873,1.684605360745414,1.355887782937939,0.8423026803727072,0.6779438914689696,"45","45"
